Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2023-08-16,1350.0,1361.8499755859375,1332.9000244140625,1357.050048828125,1353.671875,132719,METROPOLIS.NS
2023-08-17,1369.0,1392.449951171875,1345.0,1355.949951171875,1352.5745849609375,298663,METROPOLIS.NS
2023-08-18,1358.949951171875,1363.0,1321.050048828125,1337.25,1333.921142578125,240216,METROPOLIS.NS
2023-08-21,1353.050048828125,1374.8499755859375,1315.0,1348.25,1344.893798828125,468630,METROPOLIS.NS
2023-08-22,1351.0,1375.0,1320.0,1328.699951171875,1325.392333984375,261116,METROPOLIS.NS
2023-08-23,1335.0,1340.0,1320.050048828125,1325.0999755859375,1321.8013916015625,297877,METROPOLIS.NS
2023-08-24,1334.949951171875,1338.449951171875,1305.0,1313.5,1310.230224609375,171836,METROPOLIS.NS
2023-08-25,1313.300048828125,1325.5999755859375,1296.0,1322.300048828125,1319.0084228515625,311920,METROPOLIS.NS
2023-08-28,1325.449951171875,1340.0,1316.199951171875,1333.75,1330.4298095703125,222725,METROPOLIS.NS
2023-08-29,1331.0999755859375,1356.25,1331.0999755859375,1335.9000244140625,1332.5745849609375,153281,METROPOLIS.NS
2023-08-30,1342.0,1367.0,1341.550048828125,1360.699951171875,1357.312744140625,143934,METROPOLIS.NS
2023-08-31,1364.3499755859375,1364.9000244140625,1334.1500244140625,1341.1500244140625,1337.8114013671875,120272,METROPOLIS.NS
2023-09-01,1340.0,1366.949951171875,1331.550048828125,1362.9000244140625,1359.50732421875,173501,METROPOLIS.NS
2023-09-04,1369.0,1389.0,1368.0,1378.4000244140625,1374.96875,146607,METROPOLIS.NS
2023-09-05,1375.0,1405.800048828125,1371.800048828125,1396.9000244140625,1393.4227294921875,186624,METROPOLIS.NS
2023-09-06,1409.0,1422.4000244140625,1390.050048828125,1413.6500244140625,1410.1309814453125,187152,METROPOLIS.NS
2023-09-07,1425.25,1444.949951171875,1417.5999755859375,1429.5,1425.9415283203125,529815,METROPOLIS.NS
2023-09-08,1430.0999755859375,1440.699951171875,1412.800048828125,1420.4000244140625,1416.8641357421875,181174,METROPOLIS.NS
2023-09-11,1421.949951171875,1442.949951171875,1416.0,1419.4000244140625,1415.86669921875,150822,METROPOLIS.NS
2023-09-12,1421.050048828125,1430.3499755859375,1384.800048828125,1398.3499755859375,1394.8690185546875,259815,METROPOLIS.NS
2023-09-13,1398.0,1441.449951171875,1391.199951171875,1435.9000244140625,1432.3255615234375,331154,METROPOLIS.NS
2023-09-14,1452.9000244140625,1474.949951171875,1444.8499755859375,1455.0,1451.3780517578125,346910,METROPOLIS.NS
2023-09-15,1469.550048828125,1519.5,1460.0,1476.800048828125,1473.123779296875,933729,METROPOLIS.NS
2023-09-18,1480.0,1529.9000244140625,1444.0,1496.5999755859375,1492.8743896484375,754054,METROPOLIS.NS
2023-09-20,1492.3499755859375,1492.3499755859375,1447.9000244140625,1463.25,1459.6075439453125,379597,METROPOLIS.NS
2023-09-21,1466.0,1482.25,1414.0,1420.9000244140625,1417.3629150390625,515013,METROPOLIS.NS
2023-09-22,1415.050048828125,1439.0999755859375,1400.5999755859375,1417.75,1414.220703125,168004,METROPOLIS.NS
2023-09-25,1416.0,1440.5,1403.4000244140625,1431.800048828125,1428.23583984375,154431,METROPOLIS.NS
2023-09-26,1425.050048828125,1439.8499755859375,1422.300048828125,1436.6500244140625,1433.07373046875,116727,METROPOLIS.NS
2023-09-27,1435.9000244140625,1458.0,1420.0,1455.5,1451.8768310546875,208865,METROPOLIS.NS
2023-09-28,1451.0,1462.8499755859375,1399.9000244140625,1403.800048828125,1400.3055419921875,189644,METROPOLIS.NS
2023-09-29,1406.5,1488.0,1406.5,1459.800048828125,1456.1661376953125,372280,METROPOLIS.NS
2023-10-03,1465.0,1479.25,1450.9000244140625,1468.5,1464.8443603515625,180051,METROPOLIS.NS
2023-10-04,1470.0,1471.4000244140625,1431.550048828125,1439.5,1435.9166259765625,173806,METROPOLIS.NS
2023-10-05,1441.0999755859375,1459.800048828125,1416.050048828125,1433.199951171875,1429.6322021484375,161708,METROPOLIS.NS
2023-10-06,1440.0999755859375,1475.0,1435.0,1471.050048828125,1467.3880615234375,224938,METROPOLIS.NS
2023-10-09,1471.0,1519.949951171875,1457.699951171875,1501.0999755859375,1497.36328125,747603,METROPOLIS.NS
2023-10-10,1519.3499755859375,1519.3499755859375,1466.25,1473.0,1469.333251953125,311314,METROPOLIS.NS
2023-10-11,1487.699951171875,1487.949951171875,1453.0,1457.0,1453.373046875,191925,METROPOLIS.NS
2023-10-12,1459.949951171875,1513.0,1459.949951171875,1506.699951171875,1502.9493408203125,486781,METROPOLIS.NS
2023-10-13,1502.0,1582.0,1494.0999755859375,1558.4000244140625,1554.5206298828125,2005980,METROPOLIS.NS
2023-10-16,1562.050048828125,1582.0,1525.300048828125,1528.550048828125,1524.7449951171875,472087,METROPOLIS.NS
2023-10-17,1540.0,1554.5,1528.0,1544.800048828125,1540.95458984375,255147,METROPOLIS.NS
2023-10-18,1553.9000244140625,1577.0,1525.3499755859375,1528.5999755859375,1524.7947998046875,369346,METROPOLIS.NS
2023-10-19,1505.0,1517.449951171875,1467.050048828125,1510.0999755859375,1506.3408203125,591034,METROPOLIS.NS
2023-10-20,1514.5,1537.5,1487.300048828125,1506.8499755859375,1503.098876953125,311620,METROPOLIS.NS
2023-10-23,1499.9000244140625,1532.8499755859375,1474.1500244140625,1482.4000244140625,1478.7098388671875,288297,METROPOLIS.NS
2023-10-25,1484.949951171875,1498.25,1431.5,1443.050048828125,1439.457763671875,263285,METROPOLIS.NS
2023-10-26,1441.0,1441.0,1380.8499755859375,1407.0,1403.49755859375,448466,METROPOLIS.NS
2023-10-27,1418.9000244140625,1422.0,1382.0,1384.3499755859375,1380.9039306640625,205840,METROPOLIS.NS
2023-10-30,1392.0,1405.0,1360.050048828125,1395.449951171875,1391.9761962890625,337054,METROPOLIS.NS
2023-10-31,1410.0,1419.9000244140625,1400.300048828125,1405.449951171875,1401.9512939453125,291082,METROPOLIS.NS
2023-11-01,1401.0,1429.9000244140625,1401.0,1416.75,1413.2232666015625,254846,METROPOLIS.NS
2023-11-02,1425.0999755859375,1462.0,1412.1500244140625,1456.800048828125,1453.173583984375,223377,METROPOLIS.NS
2023-11-03,1465.0,1534.949951171875,1451.050048828125,1472.449951171875,1468.7845458984375,808287,METROPOLIS.NS
2023-11-06,1459.050048828125,1580.0,1456.0,1571.550048828125,1567.637939453125,1449720,METROPOLIS.NS
2023-11-07,1565.0999755859375,1567.949951171875,1513.0,1519.3499755859375,1515.56787109375,351191,METROPOLIS.NS
2023-11-08,1520.0,1541.5999755859375,1513.699951171875,1536.8499755859375,1533.0242919921875,325316,METROPOLIS.NS
2023-11-09,1530.0,1632.0,1530.0,1623.75,1619.7080078125,1071600,METROPOLIS.NS
2023-11-10,1623.75,1635.0,1597.0999755859375,1624.9000244140625,1620.8551025390625,364844,METROPOLIS.NS
2023-11-13,1618.0,1630.0,1573.5,1609.4000244140625,1605.3936767578125,220881,METROPOLIS.NS
2023-11-15,1617.3499755859375,1623.3499755859375,1590.050048828125,1592.949951171875,1588.984619140625,119485,METROPOLIS.NS
2023-11-16,1591.3499755859375,1617.0,1580.0,1606.8499755859375,1602.8499755859375,174141,METROPOLIS.NS
2023-11-17,1617.0,1652.449951171875,1608.0,1617.4000244140625,1617.4000244140625,413490,METROPOLIS.NS
2023-11-20,1625.800048828125,1654.300048828125,1618.3499755859375,1641.1500244140625,1641.1500244140625,427872,METROPOLIS.NS
2023-11-21,1649.8499755859375,1662.449951171875,1630.449951171875,1635.300048828125,1635.300048828125,208979,METROPOLIS.NS
2023-11-22,1635.199951171875,1646.75,1608.0,1619.550048828125,1619.550048828125,124821,METROPOLIS.NS
2023-11-23,1619.949951171875,1639.75,1605.550048828125,1622.4000244140625,1622.4000244140625,99902,METROPOLIS.NS
2023-11-24,1622.4000244140625,1670.0,1621.9000244140625,1658.199951171875,1658.199951171875,465339,METROPOLIS.NS
2023-11-28,1658.199951171875,1696.699951171875,1656.5,1675.1500244140625,1675.1500244140625,516054,METROPOLIS.NS
2023-11-29,1688.0,1711.5,1677.75,1690.0,1690.0,285213,METROPOLIS.NS
2023-11-30,1704.25,1709.5,1688.449951171875,1703.1500244140625,1703.1500244140625,319839,METROPOLIS.NS
2023-12-01,1702.050048828125,1715.5,1682.0,1688.0999755859375,1688.0999755859375,278078,METROPOLIS.NS
2023-12-04,1699.949951171875,1707.949951171875,1676.0,1684.550048828125,1684.550048828125,251273,METROPOLIS.NS
2023-12-05,1681.0999755859375,1699.0,1658.0999755859375,1670.25,1670.25,141252,METROPOLIS.NS
2023-12-06,1677.949951171875,1698.699951171875,1655.300048828125,1667.800048828125,1667.800048828125,186843,METROPOLIS.NS
2023-12-07,1660.0,1680.0,1649.4000244140625,1668.6500244140625,1668.6500244140625,132622,METROPOLIS.NS
2023-12-08,1672.0,1678.9000244140625,1642.0,1653.699951171875,1653.699951171875,106036,METROPOLIS.NS
2023-12-11,1653.699951171875,1654.949951171875,1637.0999755859375,1645.8499755859375,1645.8499755859375,76210,METROPOLIS.NS
2023-12-12,1643.0,1647.25,1609.550048828125,1620.4000244140625,1620.4000244140625,120793,METROPOLIS.NS
2023-12-13,1620.3499755859375,1666.1500244140625,1617.699951171875,1649.949951171875,1649.949951171875,242025,METROPOLIS.NS
2023-12-14,1650.0,1667.949951171875,1621.300048828125,1628.449951171875,1628.449951171875,147498,METROPOLIS.NS
2023-12-15,1626.0999755859375,1645.8499755859375,1614.449951171875,1617.5,1617.5,96107,METROPOLIS.NS
2023-12-18,1540.0,1660.949951171875,1540.0,1619.25,1619.25,494449,METROPOLIS.NS
2023-12-19,1635.0,1678.0,1617.0999755859375,1638.4000244140625,1638.4000244140625,600639,METROPOLIS.NS
2023-12-20,1655.0,1678.949951171875,1563.5999755859375,1594.0,1594.0,511416,METROPOLIS.NS
2023-12-21,1597.0,1727.0,1596.75,1709.5,1709.5,1912851,METROPOLIS.NS
2023-12-22,1710.050048828125,1754.8499755859375,1690.949951171875,1714.550048828125,1714.550048828125,1077271,METROPOLIS.NS
2023-12-26,1724.0,1730.75,1690.0999755859375,1694.699951171875,1694.699951171875,373419,METROPOLIS.NS
2023-12-27,1709.0,1709.0,1650.550048828125,1666.550048828125,1666.550048828125,463789,METROPOLIS.NS
2023-12-28,1672.1500244140625,1689.0,1655.050048828125,1668.25,1668.25,293642,METROPOLIS.NS
2023-12-29,1668.0,1697.75,1660.0,1678.1500244140625,1678.1500244140625,300867,METROPOLIS.NS
2024-01-01,1684.5,1702.9000244140625,1670.300048828125,1674.550048828125,1674.550048828125,106392,METROPOLIS.NS
2024-01-02,1672.199951171875,1728.0,1666.699951171875,1720.199951171875,1720.199951171875,415671,METROPOLIS.NS
2024-01-03,1723.0,1742.5999755859375,1700.199951171875,1708.050048828125,1708.050048828125,312062,METROPOLIS.NS
2024-01-04,1708.050048828125,1720.75,1682.0,1696.0,1696.0,172725,METROPOLIS.NS
2024-01-05,1707.449951171875,1714.449951171875,1656.1500244140625,1674.449951171875,1674.449951171875,266244,METROPOLIS.NS
2024-01-08,1674.449951171875,1697.5,1650.0,1660.0,1660.0,202623,METROPOLIS.NS
2024-01-09,1687.4000244140625,1690.8499755859375,1643.75,1658.4000244140625,1658.4000244140625,576030,METROPOLIS.NS
2024-01-10,1660.0,1660.0,1602.0,1608.4000244140625,1608.4000244140625,298951,METROPOLIS.NS
2024-01-11,1612.949951171875,1628.0,1590.4000244140625,1605.6500244140625,1605.6500244140625,289272,METROPOLIS.NS
2024-01-12,1609.800048828125,1616.800048828125,1450.0,1503.800048828125,1503.800048828125,2059295,METROPOLIS.NS
2024-01-15,1510.050048828125,1559.949951171875,1510.050048828125,1555.550048828125,1555.550048828125,979348,METROPOLIS.NS
2024-01-16,1558.0,1560.0,1532.300048828125,1555.75,1555.75,222928,METROPOLIS.NS
2024-01-17,1544.0,1572.0,1512.1500244140625,1567.300048828125,1567.300048828125,191531,METROPOLIS.NS
2024-01-18,1552.3499755859375,1576.0,1538.6500244140625,1565.050048828125,1565.050048828125,168549,METROPOLIS.NS
2024-01-19,1566.0999755859375,1616.0,1552.5999755859375,1603.5,1603.5,305068,METROPOLIS.NS
2024-01-23,1584.0,1603.5,1560.050048828125,1582.0999755859375,1582.0999755859375,373400,METROPOLIS.NS
2024-01-24,1589.0,1615.0,1574.550048828125,1610.5,1610.5,273265,METROPOLIS.NS
2024-01-25,1615.9000244140625,1617.949951171875,1545.5999755859375,1558.6500244140625,1558.6500244140625,302795,METROPOLIS.NS
2024-01-29,1565.0,1589.800048828125,1554.050048828125,1581.75,1581.75,202978,METROPOLIS.NS
2024-01-30,1585.0,1611.0,1545.199951171875,1586.9000244140625,1586.9000244140625,133065,METROPOLIS.NS
2024-01-31,1580.0,1641.0,1580.0,1632.4000244140625,1632.4000244140625,301101,METROPOLIS.NS
2024-02-01,1635.0,1651.050048828125,1612.050048828125,1631.25,1631.25,170323,METROPOLIS.NS
2024-02-02,1631.25,1650.699951171875,1572.199951171875,1637.25,1637.25,238206,METROPOLIS.NS
2024-02-05,1624.0,1675.0,1608.550048828125,1666.800048828125,1666.800048828125,334415,METROPOLIS.NS
2024-02-06,1670.0,1812.800048828125,1667.0,1744.3499755859375,1744.3499755859375,1673724,METROPOLIS.NS
2024-02-07,1764.0,1788.5,1741.75,1759.949951171875,1759.949951171875,313367,METROPOLIS.NS
2024-02-08,1765.0,1771.0,1663.800048828125,1670.5999755859375,1670.5999755859375,393623,METROPOLIS.NS
2024-02-09,1680.0,1682.800048828125,1634.449951171875,1643.8499755859375,1643.8499755859375,134159,METROPOLIS.NS
2024-02-12,1635.0,1699.9000244140625,1629.5999755859375,1667.4000244140625,1667.4000244140625,344748,METROPOLIS.NS
2024-02-13,1667.4000244140625,1734.25,1645.5999755859375,1708.9000244140625,1708.9000244140625,484863,METROPOLIS.NS
2024-02-14,1699.949951171875,1715.949951171875,1683.25,1696.0999755859375,1696.0999755859375,81848,METROPOLIS.NS
2024-02-15,1700.0,1717.199951171875,1678.050048828125,1707.6500244140625,1707.6500244140625,469397,METROPOLIS.NS
2024-02-16,1727.949951171875,1793.0,1715.0,1785.9000244140625,1785.9000244140625,546173,METROPOLIS.NS
2024-02-19,1808.0,1830.9000244140625,1779.699951171875,1785.9000244140625,1785.9000244140625,324089,METROPOLIS.NS
2024-02-20,1786.0,1790.0,1730.050048828125,1747.050048828125,1747.050048828125,273732,METROPOLIS.NS
2024-02-21,1750.050048828125,1755.75,1715.0,1729.9000244140625,1729.9000244140625,297539,METROPOLIS.NS
2024-02-22,1725.5999755859375,1768.0999755859375,1712.800048828125,1748.949951171875,1748.949951171875,320376,METROPOLIS.NS
2024-02-23,1764.800048828125,1764.800048828125,1730.949951171875,1748.300048828125,1748.300048828125,202957,METROPOLIS.NS
2024-02-26,1740.949951171875,1748.0,1688.050048828125,1694.800048828125,1694.800048828125,169869,METROPOLIS.NS
2024-02-27,1694.800048828125,1698.9000244140625,1627.0,1631.800048828125,1631.800048828125,234888,METROPOLIS.NS
2024-02-28,1645.800048828125,1645.800048828125,1588.8499755859375,1605.4000244140625,1605.4000244140625,526261,METROPOLIS.NS
2024-02-29,1605.0,1627.0,1576.1500244140625,1601.9000244140625,1601.9000244140625,189838,METROPOLIS.NS
2024-03-01,1611.800048828125,1761.4000244140625,1611.800048828125,1713.050048828125,1713.050048828125,974863,METROPOLIS.NS
2024-03-04,1702.8499755859375,1702.8499755859375,1640.0,1674.0,1674.0,260302,METROPOLIS.NS
2024-03-05,1669.949951171875,1684.4000244140625,1615.050048828125,1666.800048828125,1666.800048828125,288551,METROPOLIS.NS
2024-03-06,1662.5999755859375,1662.5999755859375,1620.800048828125,1648.9000244140625,1648.9000244140625,162619,METROPOLIS.NS
2024-03-07,1650.0,1659.9000244140625,1623.699951171875,1632.75,1632.75,87084,METROPOLIS.NS
2024-03-11,1640.5,1649.699951171875,1613.25,1623.4000244140625,1623.4000244140625,115905,METROPOLIS.NS
2024-03-12,1620.0,1642.699951171875,1584.800048828125,1636.25,1636.25,1002929,METROPOLIS.NS
2024-03-13,1631.1500244140625,1675.0,1580.0,1587.800048828125,1587.800048828125,340578,METROPOLIS.NS
2024-03-14,1587.800048828125,1640.0,1562.5999755859375,1626.6500244140625,1626.6500244140625,155042,METROPOLIS.NS
2024-03-18,1598.0,1602.9000244140625,1562.5999755859375,1587.9000244140625,1587.9000244140625,135667,METROPOLIS.NS
2024-03-19,1586.949951171875,1599.050048828125,1558.25,1582.300048828125,1582.300048828125,151030,METROPOLIS.NS
2024-03-20,1580.0,1635.0,1551.050048828125,1617.050048828125,1617.050048828125,277270,METROPOLIS.NS
2024-03-21,1617.0999755859375,1633.5999755859375,1601.0,1627.25,1627.25,162616,METROPOLIS.NS
2024-03-22,1612.550048828125,1651.199951171875,1598.4000244140625,1601.949951171875,1601.949951171875,208142,METROPOLIS.NS
2024-03-26,1585.0,1662.199951171875,1585.0,1654.199951171875,1654.199951171875,454541,METROPOLIS.NS
2024-03-27,1652.0,1751.0,1651.550048828125,1728.9000244140625,1728.9000244140625,454748,METROPOLIS.NS
2024-03-28,1728.9000244140625,1814.75,1681.0999755859375,1723.5999755859375,1723.5999755859375,1235401,METROPOLIS.NS
2024-04-01,1709.0,1751.0,1697.0999755859375,1736.1500244140625,1736.1500244140625,168149,METROPOLIS.NS
2024-04-02,1721.0999755859375,1744.550048828125,1704.0,1722.449951171875,1722.449951171875,83843,METROPOLIS.NS
2024-04-03,1721.0,1750.0,1706.199951171875,1724.800048828125,1724.800048828125,107925,METROPOLIS.NS
2024-04-04,1746.0,1747.75,1677.949951171875,1683.3499755859375,1683.3499755859375,84913,METROPOLIS.NS
2024-04-05,1675.0,1731.0,1675.0,1714.75,1714.75,132483,METROPOLIS.NS
2024-04-08,1715.0,1748.4000244140625,1714.050048828125,1745.050048828125,1745.050048828125,113909,METROPOLIS.NS
2024-04-09,1761.800048828125,1779.949951171875,1732.0,1767.949951171875,1767.949951171875,215410,METROPOLIS.NS
2024-04-10,1778.0,1824.449951171875,1766.550048828125,1800.699951171875,1800.699951171875,440946,METROPOLIS.NS
2024-04-12,1854.949951171875,1933.5,1833.3499755859375,1841.449951171875,1841.449951171875,2470085,METROPOLIS.NS
2024-04-15,1801.0,1819.449951171875,1728.1500244140625,1777.5999755859375,1777.5999755859375,821956,METROPOLIS.NS
2024-04-16,1765.0,1768.0,1712.4000244140625,1746.449951171875,1746.449951171875,303191,METROPOLIS.NS
2024-04-18,1745.050048828125,1747.8499755859375,1702.5999755859375,1739.75,1739.75,254620,METROPOLIS.NS
2024-04-19,1710.0,1754.0,1671.5999755859375,1739.6500244140625,1739.6500244140625,336772,METROPOLIS.NS
2024-04-22,1735.0,1805.3499755859375,1715.550048828125,1789.550048828125,1789.550048828125,263824,METROPOLIS.NS
2024-04-23,1806.0,1839.0,1750.0,1830.0,1830.0,745663,METROPOLIS.NS
2024-04-24,1830.0,1879.0,1798.0,1841.0,1841.0,824053,METROPOLIS.NS
2024-04-25,1829.0,1839.0,1752.050048828125,1771.6500244140625,1771.6500244140625,348884,METROPOLIS.NS
2024-04-26,1780.0,1819.949951171875,1773.0999755859375,1805.050048828125,1805.050048828125,210127,METROPOLIS.NS
2024-04-29,1810.4000244140625,1818.0,1782.75,1794.050048828125,1794.050048828125,100470,METROPOLIS.NS
2024-04-30,1799.9000244140625,1849.9000244140625,1760.0,1817.75,1817.75,106560,METROPOLIS.NS
2024-05-02,1815.0,1834.449951171875,1801.050048828125,1809.449951171875,1809.449951171875,81615,METROPOLIS.NS
2024-05-03,1804.5,1817.4000244140625,1778.550048828125,1790.4000244140625,1790.4000244140625,89940,METROPOLIS.NS
2024-05-06,1792.0,1839.5,1788.3499755859375,1813.800048828125,1813.800048828125,188770,METROPOLIS.NS
2024-05-07,1815.0,1815.0,1742.199951171875,1778.550048828125,1778.550048828125,143399,METROPOLIS.NS
2024-05-08,1768.050048828125,1797.4000244140625,1758.550048828125,1764.4000244140625,1764.4000244140625,70193,METROPOLIS.NS
2024-05-09,1775.050048828125,1785.9000244140625,1691.0,1714.949951171875,1714.949951171875,121298,METROPOLIS.NS
2024-05-10,1732.0,1760.9000244140625,1695.699951171875,1747.8499755859375,1747.8499755859375,183992,METROPOLIS.NS
2024-05-13,1740.0,1840.0,1715.9000244140625,1831.0,1831.0,721361,METROPOLIS.NS
2024-05-14,1832.800048828125,1858.4000244140625,1819.550048828125,1836.1500244140625,1836.1500244140625,182332,METROPOLIS.NS
2024-05-15,1819.1500244140625,1860.0999755859375,1805.050048828125,1850.25,1850.25,187622,METROPOLIS.NS
2024-05-16,1867.449951171875,1887.550048828125,1845.0999755859375,1867.9000244140625,1867.9000244140625,287646,METROPOLIS.NS
2024-05-17,1865.050048828125,1880.949951171875,1821.75,1838.199951171875,1838.199951171875,191374,METROPOLIS.NS
2024-05-18,1849.0,1860.0,1832.5999755859375,1840.5999755859375,1840.5999755859375,19046,METROPOLIS.NS
2023-05-22,1871.0,1948.25,1870.0,1928.050048828125,1916.745361328125,420118,CEATLTD.NS
2023-05-23,1928.050048828125,1984.800048828125,1900.050048828125,1974.5,1962.9229736328125,458585,CEATLTD.NS
2023-05-24,1973.0,2112.0,1940.0,2076.699951171875,2064.523681640625,0,CEATLTD.NS
2023-05-25,2059.949951171875,2185.0,2040.050048828125,2160.64990234375,2147.9814453125,1121090,CEATLTD.NS
2023-05-26,2160.64990234375,2177.800048828125,2078.0,2106.60009765625,2094.24853515625,480619,CEATLTD.NS
2023-05-29,2118.0,2120.949951171875,2005.4000244140625,2024.9000244140625,2013.027587890625,359382,CEATLTD.NS
2023-05-30,2032.0,2032.0,1898.949951171875,1915.1500244140625,1903.9210205078125,458592,CEATLTD.NS
2023-05-31,1916.300048828125,1969.4000244140625,1915.0,1927.800048828125,1916.496826171875,340768,CEATLTD.NS
2023-06-01,1932.3499755859375,1963.699951171875,1921.0,1928.199951171875,1916.8944091796875,152686,CEATLTD.NS
2023-06-02,1943.699951171875,1943.699951171875,1912.1500244140625,1928.9000244140625,1917.5904541015625,173158,CEATLTD.NS
2023-06-05,1944.0,1944.0,1920.0,1927.199951171875,1915.9002685546875,131453,CEATLTD.NS
2023-06-06,1931.300048828125,1931.300048828125,1885.449951171875,1893.3499755859375,1882.248779296875,144142,CEATLTD.NS
2023-06-07,1895.0,1989.0,1885.449951171875,1966.550048828125,1955.0196533203125,601175,CEATLTD.NS
2023-06-08,1973.800048828125,1995.0,1939.8499755859375,1944.050048828125,1932.651611328125,233107,CEATLTD.NS
2023-06-09,1957.0,1990.0,1911.050048828125,1941.0,1929.619384765625,327406,CEATLTD.NS
2023-06-12,1949.949951171875,2005.5,1942.0,1997.9000244140625,1986.185791015625,354493,CEATLTD.NS
2023-06-13,2007.800048828125,2075.0,1991.1500244140625,2067.5,2055.377685546875,510494,CEATLTD.NS
2023-06-14,2067.0,2069.699951171875,2032.550048828125,2048.14990234375,2036.14111328125,201886,CEATLTD.NS
2023-06-15,2050.949951171875,2086.449951171875,2047.949951171875,2073.050048828125,2060.895263671875,228975,CEATLTD.NS
2023-06-16,2080.89990234375,2100.550048828125,2065.0,2076.449951171875,2064.275146484375,210072,CEATLTD.NS
2023-06-19,2078.949951171875,2116.85009765625,2034.0999755859375,2046.6500244140625,2034.6500244140625,184479,CEATLTD.NS
2023-06-20,2045.550048828125,2085.0,2018.1500244140625,2053.39990234375,2053.39990234375,120222,CEATLTD.NS
2023-06-21,2057.699951171875,2105.0,2043.0,2058.449951171875,2058.449951171875,157257,CEATLTD.NS
2023-06-22,2062.89990234375,2113.5,2051.0,2060.64990234375,2060.64990234375,168033,CEATLTD.NS
2023-06-23,2064.949951171875,2076.14990234375,1992.4000244140625,2000.1500244140625,2000.1500244140625,124346,CEATLTD.NS
2023-06-26,2009.550048828125,2067.699951171875,2003.050048828125,2050.550048828125,2050.550048828125,115785,CEATLTD.NS
2023-06-27,2059.949951171875,2098.89990234375,2054.35009765625,2081.75,2081.75,391213,CEATLTD.NS
2023-06-28,2093.0,2101.0,2074.10009765625,2083.800048828125,2083.800048828125,153613,CEATLTD.NS
2023-06-30,2073.949951171875,2108.800048828125,2066.10009765625,2077.39990234375,2077.39990234375,424068,CEATLTD.NS
2023-07-03,2110.0,2110.0,2065.0,2072.050048828125,2072.050048828125,88219,CEATLTD.NS
2023-07-04,2083.0,2087.300048828125,2025.0999755859375,2039.949951171875,2039.949951171875,124027,CEATLTD.NS
2023-07-05,2053.85009765625,2140.0,2050.60009765625,2093.5,2093.5,393966,CEATLTD.NS
2023-07-06,2098.64990234375,2512.199951171875,2088.35009765625,2485.300048828125,2485.300048828125,5383140,CEATLTD.NS
2023-07-07,2440.0,2494.39990234375,2351.050048828125,2412.949951171875,2412.949951171875,2232057,CEATLTD.NS
2023-07-10,2408.0,2642.0,2370.0,2515.550048828125,2515.550048828125,3165628,CEATLTD.NS
2023-07-11,2495.0,2499.0,2422.0,2461.0,2461.0,707981,CEATLTD.NS
2023-07-12,2461.10009765625,2592.89990234375,2455.0,2487.800048828125,2487.800048828125,1030379,CEATLTD.NS
2023-07-13,2499.0,2590.10009765625,2450.0,2476.85009765625,2476.85009765625,548751,CEATLTD.NS
2023-07-14,2488.39990234375,2538.800048828125,2395.5,2424.699951171875,2424.699951171875,343488,CEATLTD.NS
2023-07-17,2448.89990234375,2488.75,2406.0,2449.89990234375,2449.89990234375,380916,CEATLTD.NS
2023-07-18,2465.0,2489.699951171875,2391.5,2407.199951171875,2407.199951171875,238457,CEATLTD.NS
2023-07-19,2422.0,2423.60009765625,2363.0,2383.050048828125,2383.050048828125,257180,CEATLTD.NS
2023-07-20,2377.0,2554.699951171875,2365.0,2483.35009765625,2483.35009765625,1549810,CEATLTD.NS
2023-07-21,2487.949951171875,2528.5,2418.050048828125,2429.39990234375,2429.39990234375,325629,CEATLTD.NS
2023-07-24,2439.449951171875,2454.25,2402.300048828125,2437.949951171875,2437.949951171875,212113,CEATLTD.NS
2023-07-25,2462.39990234375,2547.699951171875,2429.25,2476.550048828125,2476.550048828125,532172,CEATLTD.NS
2023-07-26,2570.050048828125,2598.0,2480.0,2495.64990234375,2495.64990234375,1547839,CEATLTD.NS
2023-07-27,2511.25,2516.0,2447.0,2467.699951171875,2467.699951171875,224185,CEATLTD.NS
2023-07-28,2455.0,2460.449951171875,2420.0,2434.25,2434.25,188332,CEATLTD.NS
2023-07-31,2452.10009765625,2481.85009765625,2430.0,2471.449951171875,2471.449951171875,203827,CEATLTD.NS
2023-08-01,2485.0,2498.75,2425.39990234375,2450.39990234375,2450.39990234375,150034,CEATLTD.NS
2023-08-02,2466.800048828125,2466.800048828125,2406.0,2429.800048828125,2429.800048828125,110931,CEATLTD.NS
2023-08-03,2425.0,2446.75,2373.0,2430.10009765625,2430.10009765625,186974,CEATLTD.NS
2023-08-04,2431.0,2498.0,2417.5,2461.949951171875,2461.949951171875,201264,CEATLTD.NS
2023-08-07,2470.800048828125,2480.199951171875,2400.0,2411.449951171875,2411.449951171875,115424,CEATLTD.NS
2023-08-08,2417.89990234375,2430.10009765625,2385.0,2394.14990234375,2394.14990234375,85770,CEATLTD.NS
2023-08-09,2400.0,2430.89990234375,2385.39990234375,2402.85009765625,2402.85009765625,93563,CEATLTD.NS
2023-08-10,2405.0,2408.10009765625,2315.0,2329.39990234375,2329.39990234375,138090,CEATLTD.NS
2023-08-11,2342.949951171875,2357.949951171875,2310.14990234375,2323.449951171875,2323.449951171875,91100,CEATLTD.NS
2023-08-14,2324.0,2334.800048828125,2202.050048828125,2256.64990234375,2256.64990234375,193367,CEATLTD.NS
